## Wed Dec 27 23:32:50 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
27	9606.ENSP00000439068	3.26e-140	396.0	28VET@1|root,2R26C@2759|Eukaryota,39HX7@33154|Opisthokonta,3BDSI@33208|Metazoa,3CXPQ@33213|Bilateria,4862S@7711|Chordata,498VW@7742|Vertebrata,3J54T@40674|Mammalia,35EV0@314146|Euarchontoglires,4MFUG@9443|Primates,4MV93@9604|Hominidae	33208|Metazoa	D	death domain binding	CRADD	GO:0000075,GO:0000077,GO:0000278,GO:0002020,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006915,GO:0006919,GO:0006950,GO:0006974,GO:0006977,GO:0007049,GO:0007093,GO:0007154,GO:0007165,GO:0007166,GO:0007346,GO:0008150,GO:0008219,GO:0008625,GO:0009605,GO:0009612,GO:0009628,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010564,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010948,GO:0010950,GO:0010952,GO:0012501,GO:0019222,GO:0019899,GO:0019904,GO:0022402,GO:0023051,GO:0023052,GO:0023056,GO:0030162,GO:0030330,GO:0030674,GO:0031323,GO:0031325,GO:0031570,GO:0031571,GO:0032268,GO:0032270,GO:0033554,GO:0035556,GO:0042770,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0044773,GO:0044774,GO:0044783,GO:0044819,GO:0045786,GO:0045787,GO:0045862,GO:0045930,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051716,GO:0051726,GO:0052547,GO:0052548,GO:0060090,GO:0060255,GO:0065007,GO:0065009,GO:0070513,GO:0071156,GO:0071158,GO:0071214,GO:0071260,GO:0071496,GO:0072331,GO:0072395,GO:0072401,GO:0072413,GO:0072422,GO:0072431,GO:0080090,GO:0090068,GO:0097190,GO:0097191,GO:0104004,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902400,GO:1902402,GO:1902403,GO:1902806,GO:1902807,GO:1903047,GO:2000045,GO:2000116,GO:2000134,GO:2001056,GO:2001233,GO:2001235	-	ko:K02832	-	-	-	-	ko00000	-	-	-	CARD,Death
28	1122138.AQUZ01000023_gene7918	0.0	926.0	COG3291@1|root,COG4409@1|root,COG3291@2|Bacteria,COG4409@2|Bacteria,2I0CJ@201174|Actinobacteria,4DS0V@85009|Propionibacteriales	201174|Actinobacteria	G	BNR repeat-like domain	nanH	-	3.2.1.18	ko:K01186	ko00511,ko00600,ko04142,map00511,map00600,map04142	-	R04018	RC00028,RC00077	ko00000,ko00001,ko01000,ko02042	-	GH33	-	BNR_2,CW_binding_1,F5_F8_type_C,NPCBM_assoc
29	9685.ENSFCAP00000025639	5.95e-59	192.0	KOG2709@1|root,KOG2709@2759|Eukaryota,38EYT@33154|Opisthokonta,3BD82@33208|Metazoa,3CWEC@33213|Bilateria,485PW@7711|Chordata,48WWP@7742|Vertebrata,3J8JS@40674|Mammalia,3EN1N@33554|Carnivora	33208|Metazoa	S	Spastic paraplegia 20 (Troyer syndrome)	SPG20	GO:0001558,GO:0003008,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005768,GO:0005769,GO:0005811,GO:0005829,GO:0005886,GO:0006355,GO:0006357,GO:0006996,GO:0007154,GO:0007267,GO:0007268,GO:0007274,GO:0007275,GO:0007399,GO:0008150,GO:0008361,GO:0008582,GO:0009838,GO:0009888,GO:0009889,GO:0009966,GO:0009968,GO:0009987,GO:0010468,GO:0010556,GO:0010646,GO:0010648,GO:0010721,GO:0010769,GO:0010771,GO:0010975,GO:0010977,GO:0012505,GO:0016020,GO:0016043,GO:0017016,GO:0017137,GO:0019219,GO:0019222,GO:0019867,GO:0019899,GO:0022008,GO:0022603,GO:0022604,GO:0023051,GO:0023052,GO:0023057,GO:0030154,GO:0030308,GO:0030424,GO:0030496,GO:0030510,GO:0030514,GO:0031090,GO:0031267,GO:0031323,GO:0031326,GO:0031344,GO:0031345,GO:0031410,GO:0031625,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031982,GO:0032501,GO:0032502,GO:0032535,GO:0033267,GO:0034389,GO:0040008,GO:0042391,GO:0042734,GO:0042995,GO:0043005,GO:0043195,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043679,GO:0044087,GO:0044306,GO:0044389,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045202,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0045886,GO:0045926,GO:0048513,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048638,GO:0048640,GO:0048670,GO:0048671,GO:0048696,GO:0048698,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050768,GO:0050770,GO:0050771,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050877,GO:0050905,GO:0051020,GO:0051093,GO:0051128,GO:0051129,GO:0051171,GO:0051239,GO:0051241,GO:0051252,GO:0051301,GO:0051881,GO:0051960,GO:0051961,GO:0051963,GO:0051964,GO:0060255,GO:0060284,GO:0060612,GO:0061387,GO:0061448,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0080090,GO:0090066,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0097060,GO:0097458,GO:0097708,GO:0098588,GO:0098590,GO:0098793,GO:0098805,GO:0098916,GO:0099536,GO:0099537,GO:0120025,GO:0120035,GO:0120038,GO:0150034,GO:1903506,GO:1904396,GO:1904397,GO:1905809,GO:2000026,GO:2000112,GO:2001141	-	ko:K19366	ko04144,map04144	-	-	-	ko00000,ko00001	-	-	-	Inp1,Senescence
30	264199.stu0921	3.73e-174	486.0	COG0010@1|root,COG0010@2|Bacteria	2|Bacteria	E	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	speB	-	3.5.3.11	ko:K01480	ko00330,ko01100,map00330,map01100	M00133	R01157	RC00024,RC00329	ko00000,ko00001,ko00002,ko01000	-	-	-	Arginase
31	6239.F44D12.4	5.9e-258	707.0	KOG3938@1|root,KOG3938@2759|Eukaryota,38M7W@33154|Opisthokonta,3BG5S@33208|Metazoa,3CY72@33213|Bilateria,40DC2@6231|Nematoda,1KW0R@119089|Chromadorea,41180@6236|Rhabditida	33208|Metazoa	TU	Domain present in PSD-95, Dlg, and ZO-1/2.	GIPC3	GO:0000902,GO:0000904,GO:0001667,GO:0001736,GO:0001738,GO:0001965,GO:0002009,GO:0003674,GO:0003779,GO:0005096,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005903,GO:0005938,GO:0006605,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006865,GO:0006886,GO:0006928,GO:0006935,GO:0007154,GO:0007164,GO:0007165,GO:0007186,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0008021,GO:0008045,GO:0008047,GO:0008092,GO:0008104,GO:0008150,GO:0009605,GO:0009653,GO:0009888,GO:0009892,GO:0009894,GO:0009895,GO:0009966,GO:0009967,GO:0009987,GO:0010564,GO:0010605,GO:0010631,GO:0010646,GO:0010647,GO:0012505,GO:0012506,GO:0014047,GO:0015031,GO:0015711,GO:0015800,GO:0015833,GO:0015849,GO:0016020,GO:0016043,GO:0016477,GO:0017015,GO:0017022,GO:0019222,GO:0019904,GO:0022008,GO:0023051,GO:0023052,GO:0023056,GO:0030030,GO:0030133,GO:0030139,GO:0030154,GO:0030162,GO:0030165,GO:0030182,GO:0030234,GO:0030425,GO:0030511,GO:0030695,GO:0031090,GO:0031175,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0031410,GO:0031647,GO:0031982,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032465,GO:0032467,GO:0032501,GO:0032502,GO:0032940,GO:0032989,GO:0032990,GO:0033036,GO:0034613,GO:0036477,GO:0040011,GO:0042176,GO:0042177,GO:0042221,GO:0042330,GO:0042802,GO:0042803,GO:0042886,GO:0042995,GO:0043005,GO:0043085,GO:0043087,GO:0043197,GO:0043198,GO:0043226,GO:0043227,GO:0043229,GO:0043542,GO:0043547,GO:0044093,GO:0044309,GO:0044422,GO:0044424,GO:0044444,GO:0044456,GO:0044463,GO:0044464,GO:0045184,GO:0045202,GO:0045787,GO:0045861,GO:0046717,GO:0046903,GO:0046907,GO:0046942,GO:0046983,GO:0048167,GO:0048468,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050789,GO:0050790,GO:0050794,GO:0050804,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051302,GO:0051336,GO:0051345,GO:0051641,GO:0051649,GO:0051674,GO:0051716,GO:0051726,GO:0051781,GO:0060255,GO:0060429,GO:0060589,GO:0061136,GO:0061564,GO:0065007,GO:0065008,GO:0065009,GO:0070382,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0080090,GO:0090068,GO:0090092,GO:0090100,GO:0090130,GO:0090132,GO:0090287,GO:0097447,GO:0097458,GO:0097485,GO:0097708,GO:0098772,GO:0098793,GO:0098794,GO:0098862,GO:0098916,GO:0099177,GO:0099503,GO:0099536,GO:0099537,GO:0099568,GO:0120025,GO:0120036,GO:0120038,GO:0120039,GO:1901799,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903844,GO:1903846,GO:2000058,GO:2000059	-	ko:K20056	-	-	-	-	ko00000,ko04131	-	-	-	PDZ
32	103690.17130356	4.69e-86	253.0	2CFP1@1|root,32UTJ@2|Bacteria,1G7Y4@1117|Cyanobacteria,1HNT1@1161|Nostocales	1117|Cyanobacteria	S	Calcium binding protein from Anabaena CcbP	-	-	-	-	-	-	-	-	-	-	-	-	Calci_bind_CcbP
33	272943.RSP_1822	1.54e-222	622.0	COG0171@1|root,COG1546@1|root,COG0171@2|Bacteria,COG1546@2|Bacteria	2|Bacteria	S	nicotinamide-nucleotide amidase activity	cinA	-	3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,MoCF_biosynth
34	216816.GS08_08740	0.0	1504.0	COG5426@1|root,COG5426@2|Bacteria,2GN2A@201174|Actinobacteria,4CYZB@85004|Bifidobacteriales	201174|Actinobacteria	S	Lacto-N-biose phosphorylase C-terminal domain	gnpA	-	2.4.1.211	ko:K15533	-	-	-	-	ko00000,ko01000	-	-	-	LBP_C,LBP_M,Lact_bio_phlase
35	243275.TDE_0405	7.03e-132	387.0	2AIBY@1|root,318T1@2|Bacteria,2J6PB@203691|Spirochaetes	203691|Spirochaetes	S	Tpr protein	-	-	-	-	-	-	-	-	-	-	-	-	MOSP_C,MOSP_N
36	264462.Bd1556	3.02e-142	423.0	COG2911@1|root,COG2911@2|Bacteria	2|Bacteria	S	protein secretion	-	-	-	ko:K09800	-	-	-	-	ko00000,ko02000	-	-	-	TamB
37	224324.aq_477	2.79e-75	224.0	COG0607@1|root,COG0607@2|Bacteria,2G56H@200783|Aquificae	200783|Aquificae	P	Rhodanese domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Rhodanese
38	4932.YPL047W	2.43e-64	196.0	KOG2612@1|root,KOG2612@2759|Eukaryota,3A6DX@33154|Opisthokonta,3P5KX@4751|Fungi,3QY8E@4890|Ascomycota,3RV3B@4891|Saccharomycetes,3S1PJ@4893|Saccharomycetaceae	4751|Fungi	K	Functions as component of the transcription regulatory histone acetylation (HAT) complex SAGA. At the promoters, SAGA is required for recruitment of the basal transcription machinery. It influences RNA polymerase II transcriptional activity through different activities such as TBP interaction and promoter selectivity, interaction with transcription activators, and chromatin modification through histone acetylation and deubiquitination. SAGA acetylates nucleosomal histone H3 to some extent (to form H3K9ac, H3K14ac, H3K18ac and H3K23ac). SAGA interacts with DNA via upstream activating sequences (UASs). Involved in transcriptional regulation of a subset of SAGA- regulated genes. Within the SAGA complex, participates in a subcomplex, that specifically deubiquitinates histones H2B	SGF11	GO:0000123,GO:0000124,GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006325,GO:0006355,GO:0006357,GO:0006464,GO:0006508,GO:0006807,GO:0006996,GO:0008047,GO:0008150,GO:0008152,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016043,GO:0016569,GO:0016570,GO:0016578,GO:0016579,GO:0019219,GO:0019222,GO:0019538,GO:0030234,GO:0031248,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032991,GO:0036211,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051252,GO:0051276,GO:0060255,GO:0065007,GO:0065009,GO:0070013,GO:0070461,GO:0070646,GO:0070647,GO:0071704,GO:0071819,GO:0071840,GO:0080090,GO:0098772,GO:1901564,GO:1902493,GO:1902494,GO:1903506,GO:1905368,GO:1990234,GO:2000112,GO:2001141	-	ko:K11363	-	-	-	-	ko00000,ko03021,ko03036	-	-	-	Sgf11
39	198094.BA_3641	1.3e-168	471.0	COG0500@1|root,COG2226@2|Bacteria,1V4RW@1239|Firmicutes,4HIF0@91061|Bacilli,1ZE3P@1386|Bacillus	91061|Bacilli	Q	Methyltransferase	yodH	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044464	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25,Methyltransf_31
40	10408.Q17UT4_HBVAW	2.32e-100	294.0	4QC7T@10239|Viruses,4R0PR@35268|Retro-transcribing viruses,4QHR7@10404|Hepadnaviridae	10404|Hepadnaviridae	S	pathogenesis	-	-	-	-	-	-	-	-	-	-	-	-	-
41	242619.PG_1802	7.11e-225	619.0	COG1527@1|root,COG1527@2|Bacteria,4NMSU@976|Bacteroidetes,2G2KA@200643|Bacteroidia,22Y3R@171551|Porphyromonadaceae	976|Bacteroidetes	C	Protein of unknown function (DUF2764)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2764
42	246200.SPO1830	2.41e-264	725.0	COG0683@1|root,COG0683@2|Bacteria,1MWYP@1224|Proteobacteria,2TTAM@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	COG0683 ABC-type branched-chain amino acid transport systems, periplasmic component	-	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	Peripla_BP_6
43	273057.SSO0165	2.43e-65	199.0	COG1400@1|root,arCOG01217@2157|Archaea	2157|Archaea	J	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds directly to 7S RNA and mediates binding of the 54 kDa subunit of the SRP	srp19	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006605,GO:0006612,GO:0006613,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008312,GO:0015031,GO:0015833,GO:0033036,GO:0034613,GO:0042886,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071705,GO:0072657,GO:0090150,GO:0097159,GO:1901363	-	ko:K03105	ko03060,map03060	-	-	-	ko00000,ko00001,ko02044	3.A.5.7,3.A.5.9	-	-	SRP19
44	715451.ambt_22005	0.0	1157.0	COG4096@1|root,COG4096@2|Bacteria,1QTS7@1224|Proteobacteria,1RN63@1236|Gammaproteobacteria,469D0@72275|Alteromonadaceae	1236|Gammaproteobacteria	L	COG4096 Type I site-specific restriction-modification system, R (restriction) subunit and related helicases	hsdR	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	EcoEI_R_C,HSDR_N,HSDR_N_2,Helicase_C,ResIII
45	10029.XP_007631095.1	1.64e-190	527.0	COG5078@1|root,KOG0895@2759|Eukaryota,38FE2@33154|Opisthokonta,3B99B@33208|Metazoa,3CYFY@33213|Bilateria,48BND@7711|Chordata,495VR@7742|Vertebrata,3J3DU@40674|Mammalia,35D54@314146|Euarchontoglires,4Q6KW@9989|Rodentia	33208|Metazoa	O	ubiquitin conjugating enzyme activity	UBE2Z	GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010941,GO:0010942,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019899,GO:0019941,GO:0030163,GO:0031625,GO:0031974,GO:0031981,GO:0032446,GO:0036211,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051603,GO:0061630,GO:0061631,GO:0061650,GO:0061659,GO:0065007,GO:0070013,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	2.3.2.23	ko:K10585	ko04120,map04120	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	UQ_con
46	101510.RHA1_ro06925	1.97e-81	241.0	COG0640@1|root,COG0640@2|Bacteria,2IQQU@201174|Actinobacteria,4G8IA@85025|Nocardiaceae	201174|Actinobacteria	K	helix_turn_helix, Arsenical Resistance Operon Repressor	-	-	-	-	-	-	-	-	-	-	-	-	HTH_20
47	3702.AT3G51840.1	0.0	873.0	COG1960@1|root,KOG0138@2759|Eukaryota,37MUD@33090|Viridiplantae,3GBR0@35493|Streptophyta,3HSAK@3699|Brassicales	35493|Streptophyta	I	Acyl-CoA dehydrogenase, N-terminal domain	ACX4	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0003997,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0007275,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009514,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016042,GO:0016054,GO:0016491,GO:0016627,GO:0016634,GO:0019395,GO:0019752,GO:0022414,GO:0030258,GO:0032501,GO:0032502,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0046459,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0055114,GO:0061458,GO:0071704,GO:0072329,GO:1901575	1.3.3.6	ko:K00232	ko00071,ko00592,ko01040,ko01100,ko01110,ko01212,ko03320,ko04024,ko04146,map00071,map00592,map01040,map01100,map01110,map01212,map03320,map04024,map04146	M00087,M00113	R01175,R01279,R03777,R03857,R03990,R04751,R04754,R07888,R07892,R07896,R07934,R07950	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
48	4932.YMR087W	7.62e-215	592.0	28NQJ@1|root,2QVAE@2759|Eukaryota,39V76@33154|Opisthokonta,3NZ24@4751|Fungi,3QKRQ@4890|Ascomycota,3RRA4@4891|Saccharomycetes,3S0QE@4893|Saccharomycetaceae	4751|Fungi	S	Saccharomyces cerevisiae YMR087w	-	GO:0000394,GO:0003674,GO:0003824,GO:0006139,GO:0006388,GO:0006396,GO:0006399,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0034470,GO:0034641,GO:0034660,GO:0042578,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	Macro_2
49	243365.CV_2256	2.86e-300	819.0	COG0161@1|root,COG0161@2|Bacteria,1MU2N@1224|Proteobacteria,2VHST@28216|Betaproteobacteria,2KPIH@206351|Neisseriales	28216|Betaproteobacteria	H	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_3
50	5664.LmjF.32.1970	2.6e-173	486.0	COG2042@1|root,KOG3154@2759|Eukaryota,3XRU8@5653|Kinetoplastida	5653|Kinetoplastida	S	pre-rRNA processing protein involved in ribosome biogenesis	-	-	-	ko:K09140	-	-	-	-	ko00000,ko03009	-	-	-	RLI,Ribo_biogen_C
51	272621.LBA1472	5.46e-185	517.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,4H9V1@91061|Bacilli,3F5DR@33958|Lactobacillaceae	91061|Bacilli	K	helix_turn _helix lactose operon repressor	rbsR	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
52	9601.ENSPPYP00000023102	1.67e-258	712.0	KOG3757@1|root,KOG3757@2759|Eukaryota,38NNH@33154|Opisthokonta,3BAJJ@33208|Metazoa,3CT2M@33213|Bilateria,485MA@7711|Chordata,4940U@7742|Vertebrata,3JADW@40674|Mammalia,35EDR@314146|Euarchontoglires,4M667@9443|Primates,4MTR3@9604|Hominidae	33208|Metazoa	DZ	Doublecortin	DCX	GO:0000902,GO:0000904,GO:0001558,GO:0001764,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005875,GO:0006928,GO:0007275,GO:0007399,GO:0007409,GO:0007417,GO:0007420,GO:0008017,GO:0008092,GO:0008150,GO:0008347,GO:0008361,GO:0009628,GO:0009653,GO:0009987,GO:0010720,GO:0010769,GO:0010770,GO:0010975,GO:0010976,GO:0015630,GO:0015631,GO:0016043,GO:0016049,GO:0016358,GO:0016477,GO:0019899,GO:0019900,GO:0019901,GO:0021510,GO:0021537,GO:0021543,GO:0021761,GO:0021766,GO:0021795,GO:0021799,GO:0021801,GO:0021819,GO:0021859,GO:0021860,GO:0021872,GO:0021879,GO:0021884,GO:0021885,GO:0021952,GO:0021953,GO:0021954,GO:0021955,GO:0021987,GO:0022008,GO:0022029,GO:0022030,GO:0022603,GO:0022604,GO:0030030,GO:0030100,GO:0030154,GO:0030182,GO:0030307,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030900,GO:0031175,GO:0031344,GO:0031346,GO:0032501,GO:0032502,GO:0032535,GO:0032879,GO:0032989,GO:0032990,GO:0032991,GO:0033267,GO:0036477,GO:0040007,GO:0040008,GO:0040011,GO:0042063,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044297,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045807,GO:0045927,GO:0048468,GO:0048513,GO:0048518,GO:0048522,GO:0048588,GO:0048589,GO:0048638,GO:0048639,GO:0048646,GO:0048666,GO:0048667,GO:0048670,GO:0048672,GO:0048675,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051049,GO:0051050,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051239,GO:0051240,GO:0051602,GO:0051674,GO:0051960,GO:0051962,GO:0060284,GO:0060322,GO:0060560,GO:0060627,GO:0061387,GO:0061564,GO:0065007,GO:0065008,GO:0071840,GO:0090066,GO:0097447,GO:0097458,GO:0120025,GO:0120035,GO:0120036,GO:0120038,GO:0120039,GO:0150034,GO:1990138,GO:2000026	-	ko:K16579	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	DCX
53	4932.YDR336W	1.32e-152	433.0	COG0218@1|root,KOG2486@2759|Eukaryota,39RAE@33154|Opisthokonta,3NZ69@4751|Fungi,3QUAY@4890|Ascomycota,3RSFE@4891|Saccharomycetes,3RZ3Z@4893|Saccharomycetaceae	4751|Fungi	D	Saccharomyces cerevisiae YDR336W	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	-	ko:K03978	-	-	-	-	ko00000,ko03036	-	-	-	MMR_HSR1
